Date,Currency,Mean,Buy,Sell
12/18/2009,US DOLLAR,75.455,75.3111,75.5989
12/21/2009,US DOLLAR,75.1211,75.0122,75.23
12/22/2009,US DOLLAR,75.2669,75.1711,75.3628
12/23/2009,US DOLLAR,75.9422,75.8311,76.0533
12/24/2009,US DOLLAR,75.5361,75.4417,75.6306
12/28/2009,US DOLLAR,75.6625,75.5611,75.7639
12/29/2009,US DOLLAR,75.8,75.6972,75.9028
12/30/2009,US DOLLAR,75.6889,75.5833,75.7944
12/31/2009,US DOLLAR,75.82,75.7194,75.9206
1/4/2010,US DOLLAR,75.8406,75.7378,75.9433
1/5/2010,US DOLLAR,75.5903,75.4889,75.6917
1/6/2010,US DOLLAR,75.5528,75.4583,75.6472
1/7/2010,US DOLLAR,75.6686,75.57,75.7672
1/8/2010,US DOLLAR,75.5708,75.4722,75.6694
1/11/2010,US DOLLAR,75.3764,75.2694,75.4833
1/12/2010,US DOLLAR,75.3619,75.2611,75.4628
1/13/2010,US DOLLAR,75.5258,75.4183,75.6333
1/14/2010,US DOLLAR,75.4269,75.3306,75.5233
1/15/2010,US DOLLAR,75.4389,75.3444,75.5333
1/18/2010,US DOLLAR,75.8639,75.7694,75.9583
1/19/2010,US DOLLAR,76.0528,75.9583,76.1472
1/20/2010,US DOLLAR,75.9911,75.8722,76.11
1/21/2010,US DOLLAR,75.9811,75.8922,76.07
1/22/2010,US DOLLAR,75.9339,75.8422,76.0256
1/25/2010,US DOLLAR,75.9622,75.8706,76.0539
1/26/2010,US DOLLAR,76.0989,76.0128,76.185
1/27/2010,US DOLLAR,76.2778,76.1694,76.3861
1/28/2010,US DOLLAR,76.3236,76.2194,76.4278
1/29/2010,US DOLLAR,75.8856,75.7861,75.985
2/1/2010,US DOLLAR,75.9653,75.8611,76.0694
2/2/2010,US DOLLAR,76.0458,75.9444,76.1472
2/3/2010,US DOLLAR,76.1231,76.0244,76.2217
2/4/2010,US DOLLAR,76.0889,76.0056,76.1722
2/5/2010,US DOLLAR,76.5819,76.475,76.6889
2/8/2010,US DOLLAR,76.8764,76.7778,76.975
2/9/2010,US DOLLAR,76.9253,76.8294,77.0211
2/10/2010,US DOLLAR,76.7242,76.6233,76.825
2/11/2010,US DOLLAR,76.4111,76.3161,76.5061
2/12/2010,US DOLLAR,76.5042,76.4139,76.5944
2/15/2010,US DOLLAR,77.0236,76.925,77.1222
2/16/2010,US DOLLAR,77.3736,77.2817,77.4656
2/17/2010,US DOLLAR,77.3403,77.2389,77.4417
2/18/2010,US DOLLAR,77.0403,76.9417,77.1389
2/19/2010,US DOLLAR,77.045,76.95,77.14
2/22/2010,US DOLLAR,76.7814,76.6944,76.8683
2/23/2010,US DOLLAR,76.8386,76.7539,76.9233
2/24/2010,US DOLLAR,76.9681,76.8806,77.0556
2/25/2010,US DOLLAR,77.0556,76.9667,77.1444
2/26/2010,US DOLLAR,76.8972,76.8089,76.9856
3/1/2010,US DOLLAR,76.8083,76.7111,76.9056
3/2/2010,US DOLLAR,76.9378,76.8461,77.0294
3/3/2010,US DOLLAR,76.8931,76.7944,76.9917
3/4/2010,US DOLLAR,76.8486,76.7583,76.9389
3/5/2010,US DOLLAR,76.7447,76.6544,76.835
3/8/2010,US DOLLAR,76.7944,76.7,76.8889
3/9/2010,US DOLLAR,76.6653,76.575,76.7556
3/10/2010,US DOLLAR,76.7778,76.6778,76.8778
3/11/2010,US DOLLAR,76.6608,76.5706,76.7511
3/12/2010,US DOLLAR,76.7197,76.6272,76.8122
3/15/2010,US DOLLAR,76.6639,76.575,76.7528
3/16/2010,US DOLLAR,76.8444,76.7639,76.925
3/17/2010,US DOLLAR,76.8292,76.7444,76.9139
3/18/2010,US DOLLAR,76.8569,76.7806,76.9333
3/19/2010,US DOLLAR,76.9714,76.8917,77.0511
3/22/2010,US DOLLAR,76.9539,76.8678,77.04
3/23/2010,US DOLLAR,77.0489,76.9656,77.1322
3/24/2010,US DOLLAR,77.0531,76.9667,77.1394
3/25/2010,US DOLLAR,77.4586,77.3611,77.5561
3/26/2010,US DOLLAR,77.3089,77.2144,77.4033
3/29/2010,US DOLLAR,77.3017,77.2178,77.3856
3/30/2010,US DOLLAR,77.3025,77.2172,77.3878
3/31/2010,US DOLLAR,77.3314,77.2494,77.4133
4/1/2010,US DOLLAR,77.2975,77.2161,77.3789
4/6/2010,US DOLLAR,77.2083,77.1167,77.3
4/7/2010,US DOLLAR,77.2097,77.125,77.2944
4/8/2010,US DOLLAR,77.2994,77.2044,77.3944
4/9/2010,US DOLLAR,77.2767,77.1856,77.3678
4/12/2010,US DOLLAR,77.1708,77.0733,77.2683
4/13/2010,US DOLLAR,77.175,77.0861,77.2639
4/14/2010,US DOLLAR,77.0978,76.9972,77.1983
4/15/2010,US DOLLAR,76.9472,76.8556,77.0389
4/16/2010,US DOLLAR,77.0281,76.9406,77.1156
4/19/2010,US DOLLAR,77.3481,77.2611,77.435
4/20/2010,US DOLLAR,77.4953,77.4111,77.5794
4/21/2010,US DOLLAR,77.2729,77.1822,77.3635
4/22/2010,US DOLLAR,77.2854,77.1972,77.3735
4/23/2010,US DOLLAR,77.3784,77.2856,77.4712
4/26/2010,US DOLLAR,77.3048,77.2172,77.3924
4/27/2010,US DOLLAR,77.3305,77.2433,77.4177
4/28/2010,US DOLLAR,77.3442,77.2672,77.4212
4/29/2010,US DOLLAR,77.3512,77.2583,77.4441
4/30/2010,US DOLLAR,77.266,77.1761,77.3559
5/3/2010,US DOLLAR,77.1642,77.0667,77.2618
5/4/2010,US DOLLAR,77.2255,77.1333,77.3177
5/5/2010,US DOLLAR,77.4243,77.325,77.5235
5/6/2010,US DOLLAR,77.7528,77.6556,77.85
5/7/2010,US DOLLAR,78.0936,77.9994,78.1877
5/10/2010,US DOLLAR,77.9713,77.875,78.0677
5/11/2010,US DOLLAR,77.8241,77.7306,77.9177
5/12/2010,US DOLLAR,77.8899,77.775,78.0047
5/13/2010,US DOLLAR,77.8009,77.7,77.9018
5/14/2010,US DOLLAR,78.0468,77.9583,78.1353
5/17/2010,US DOLLAR,78.3497,78.2611,78.4382
5/18/2010,US DOLLAR,78.6397,78.55,78.7294
5/19/2010,US DOLLAR,78.7834,78.6944,78.8724
5/20/2010,US DOLLAR,79.1712,79.0806,79.2618
5/21/2010,US DOLLAR,79.4427,79.35,79.5353
5/24/2010,US DOLLAR,79.2471,79.15,79.3441
5/25/2010,US DOLLAR,79.5467,79.4433,79.65
5/26/2010,US DOLLAR,79.7868,79.7,79.8735
5/27/2010,US DOLLAR,79.7463,79.6556,79.8371
5/28/2010,US DOLLAR,79.7171,79.6194,79.8147
5/31/2010,US DOLLAR,79.7453,79.6583,79.8324
6/2/2010,US DOLLAR,79.8929,79.8017,79.9841
6/3/2010,US DOLLAR,80.0085,79.9211,80.0959
6/4/2010,US DOLLAR,80.2228,80.1311,80.3144
6/7/2010,US DOLLAR,81.5586,81.46,81.6572
6/8/2010,US DOLLAR,82.1028,82.0167,82.1889
6/9/2010,US DOLLAR,81.9486,81.8389,82.0583
6/10/2010,US DOLLAR,81.7458,81.6417,81.85
6/11/2010,US DOLLAR,80.6889,80.5917,80.7861
6/14/2010,US DOLLAR,80.6806,80.5778,80.7833
6/15/2010,US DOLLAR,80.6958,80.6017,80.79
6/16/2010,US DOLLAR,80.55,80.4611,80.6389
6/17/2010,US DOLLAR,80.7194,80.6278,80.8111
6/18/2010,US DOLLAR,80.7117,80.6167,80.8067
6/21/2010,US DOLLAR,80.5264,80.4278,80.625
6/22/2010,US DOLLAR,80.6361,80.5417,80.7306
6/23/2010,US DOLLAR,80.9936,80.8917,81.0956
6/24/2010,US DOLLAR,80.9375,80.8167,81.0583
6/25/2010,US DOLLAR,81.6153,81.5139,81.7167
6/28/2010,US DOLLAR,81.4694,81.3806,81.5583
6/29/2010,US DOLLAR,81.7583,81.6639,81.8528
6/30/2010,US DOLLAR,81.9167,81.8167,82.0167
7/1/2010,US DOLLAR,81.7958,81.7028,81.8889
7/2/2010,US DOLLAR,81.6583,81.5611,81.7556
7/5/2010,US DOLLAR,81.4225,81.335,81.51
7/6/2010,US DOLLAR,81.4919,81.3978,81.5861
7/7/2010,US DOLLAR,81.5422,81.4528,81.6317
7/8/2010,US DOLLAR,81.4847,81.3944,81.575
7/9/2010,US DOLLAR,81.4475,81.3572,81.5378
7/12/2010,US DOLLAR,81.5097,81.4167,81.6028
7/13/2010,US DOLLAR,81.8106,81.7189,81.9022
7/14/2010,US DOLLAR,81.6839,81.5944,81.7733
7/15/2010,US DOLLAR,81.6033,81.5172,81.6894
7/16/2010,US DOLLAR,81.4375,81.35,81.525
7/19/2010,US DOLLAR,81.5417,81.4528,81.6306
7/20/2010,US DOLLAR,81.5861,81.4972,81.675
7/21/2010,US DOLLAR,81.8403,81.7533,81.9272
7/22/2010,US DOLLAR,81.8153,81.7167,81.9139
7/23/2010,US DOLLAR,81.5783,81.4889,81.6678
7/26/2010,US DOLLAR,81.4014,81.3139,81.4889
7/27/2010,US DOLLAR,81.1506,81.07,81.2311
7/28/2010,US DOLLAR,80.6639,80.5472,80.7806
7/29/2010,US DOLLAR,80.6806,80.5972,80.7639
7/30/2010,US DOLLAR,80.2297,80.1367,80.3228
8/2/2010,US DOLLAR,80.2667,80.1683,80.365
8/3/2010,US DOLLAR,80.1458,80.0611,80.2306
8/5/2010,US DOLLAR,79.9014,79.8111,79.9917
8/6/2010,US DOLLAR,79.6019,79.5117,79.6922
8/9/2010,US DOLLAR,79.4403,79.35,79.5306
8/10/2010,US DOLLAR,79.6408,79.5478,79.7339
8/11/2010,US DOLLAR,79.705,79.6133,79.7967
8/12/2010,US DOLLAR,80.0458,79.9528,80.1389
8/13/2010,US DOLLAR,80.3983,80.3011,80.4956
8/16/2010,US DOLLAR,80.4208,80.3389,80.5028
8/17/2010,US DOLLAR,80.4872,80.3983,80.5761
8/18/2010,US DOLLAR,80.5286,80.4383,80.6189
8/19/2010,US DOLLAR,80.7806,80.6917,80.8694
8/20/2010,US DOLLAR,81.0153,80.9222,81.1083
8/23/2010,US DOLLAR,81.085,81.0072,81.1628
8/24/2010,US DOLLAR,81.3628,81.2694,81.4561
8/25/2010,US DOLLAR,81.2428,81.1622,81.3233
8/26/2010,US DOLLAR,80.7819,80.6889,80.875
8/30/2010,US DOLLAR,80.8731,80.7911,80.955
8/31/2010,US DOLLAR,81.0711,80.9872,81.155
9/1/2010,US DOLLAR,80.9742,80.8861,81.0622
9/2/2010,US DOLLAR,80.7689,80.68,80.8578
9/3/2010,US DOLLAR,80.7272,80.635,80.8194
9/6/2010,US DOLLAR,80.6708,80.5778,80.7639
9/7/2010,US DOLLAR,80.9442,80.8622,81.0261
9/8/2010,US DOLLAR,81.1514,81.0611,81.2417
9/9/2010,US DOLLAR,81.2619,81.175,81.3489
9/10/2010,US DOLLAR,81.2703,81.1828,81.3578
9/13/2010,US DOLLAR,80.8933,80.8044,80.9822
9/14/2010,US DOLLAR,80.9303,80.84,81.0206
9/15/2010,US DOLLAR,80.8592,80.7717,80.9467
9/16/2010,US DOLLAR,80.8403,80.7583,80.9222
9/17/2010,US DOLLAR,80.5903,80.5028,80.6778
9/20/2010,US DOLLAR,80.7869,80.6917,80.8822
9/21/2010,US DOLLAR,80.9917,80.9,81.0833
9/22/2010,US DOLLAR,80.8358,80.7483,80.9233
9/23/2010,US DOLLAR,80.9486,80.8583,81.0389
9/24/2010,US DOLLAR,81.1597,81.0694,81.25
9/27/2010,US DOLLAR,80.8917,80.8,80.9833
9/28/2010,US DOLLAR,80.9375,80.8417,81.0333
9/29/2010,US DOLLAR,80.8503,80.76,80.9406
9/30/2010,US DOLLAR,80.7781,80.6822,80.8739
10/1/2010,US DOLLAR,80.8444,80.7639,80.925
10/4/2010,US DOLLAR,80.8361,80.75,80.9222
10/5/2010,US DOLLAR,80.8411,80.7583,80.9239
10/6/2010,US DOLLAR,80.7172,80.6339,80.8006
10/7/2010,US DOLLAR,80.63,80.5417,80.7183
10/8/2010,US DOLLAR,80.5369,80.455,80.6189
10/11/2010,US DOLLAR,80.5589,80.47,80.6478
10/12/2010,US DOLLAR,80.735,80.6544,80.8156
10/13/2010,US DOLLAR,80.7306,80.6472,80.8139
10/14/2010,US DOLLAR,80.5861,80.4972,80.675
10/15/2010,US DOLLAR,80.5047,80.4172,80.5922
10/18/2010,US DOLLAR,80.6694,80.5778,80.7611
10/19/2010,US DOLLAR,80.7561,80.67,80.8422
10/21/2010,US DOLLAR,80.8406,80.7544,80.9267
10/22/2010,US DOLLAR,80.8028,80.7083,80.8972
10/25/2010,US DOLLAR,80.6428,80.5511,80.7344
10/26/2010,US DOLLAR,80.6819,80.5944,80.7694
10/27/2010,US DOLLAR,80.75,80.6617,80.8383
10/28/2010,US DOLLAR,80.8344,80.7483,80.9206
10/29/2010,US DOLLAR,80.7869,80.6967,80.8772
11/1/2010,US DOLLAR,80.7539,80.6733,80.8344
11/2/2010,US DOLLAR,80.7394,80.6644,80.8144
11/3/2010,US DOLLAR,80.5586,80.4806,80.6367
11/4/2010,US DOLLAR,80.5308,80.4433,80.6183
11/5/2010,US DOLLAR,80.1356,80.0528,80.2183
11/8/2010,US DOLLAR,80.3333,80.2583,80.4083
11/9/2010,US DOLLAR,80.6236,80.5444,80.7028
11/10/2010,US DOLLAR,80.6344,80.5539,80.715
11/11/2010,US DOLLAR,80.5469,80.46,80.6339
11/12/2010,US DOLLAR,80.5986,80.5139,80.6833
11/15/2010,US DOLLAR,80.5147,80.4294,80.6
11/16/2010,US DOLLAR,80.4572,80.3683,80.5461
11/17/2010,US DOLLAR,80.45,80.3667,80.5333
11/18/2010,US DOLLAR,80.1639,80.0722,80.2556
11/19/2010,US DOLLAR,80.1006,80.0144,80.1867
11/22/2010,US DOLLAR,80.0397,79.9522,80.1272
11/23/2010,US DOLLAR,80.1625,80.0639,80.2611
11/24/2010,US DOLLAR,80.3486,80.2611,80.4361
11/25/2010,US DOLLAR,80.2931,80.2056,80.3806
11/26/2010,US DOLLAR,80.3892,80.3017,80.4767
11/29/2010,US DOLLAR,80.7764,80.6833,80.8694
11/30/2010,US DOLLAR,80.9742,80.8728,81.0756
12/1/2010,US DOLLAR,80.8972,80.8033,80.9911
12/2/2010,US DOLLAR,80.3208,80.2222,80.4194
12/3/2010,US DOLLAR,80.4625,80.3722,80.5528
12/6/2010,US DOLLAR,80.4364,80.3517,80.5211
12/7/2010,US DOLLAR,80.4831,80.3978,80.5683
12/8/2010,US DOLLAR,80.5525,80.465,80.64
12/9/2010,US DOLLAR,80.5736,80.4883,80.6589
12/10/2010,US DOLLAR,80.5578,80.475,80.6406
12/14/2010,US DOLLAR,80.5153,80.4222,80.6083
12/15/2010,US DOLLAR,80.5239,80.4406,80.6072
12/16/2010,US DOLLAR,80.6325,80.5506,80.7144
12/17/2010,US DOLLAR,80.5375,80.4472,80.6278
12/20/2010,US DOLLAR,80.5308,80.4489,80.6128
12/21/2010,US DOLLAR,80.4886,80.4039,80.5733
12/22/2010,US DOLLAR,80.4906,80.4194,80.5617
12/23/2010,US DOLLAR,80.5733,80.49,80.6567
12/24/2010,US DOLLAR,80.5903,80.5167,80.6639
12/27/2010,US DOLLAR,80.6625,80.6125,80.7125
12/28/2010,US DOLLAR,80.6144,80.5311,80.6978
12/29/2010,US DOLLAR,80.6292,80.5583,80.7
12/30/2010,US DOLLAR,80.6714,80.5944,80.7483
12/31/2010,US DOLLAR,80.7519,80.6767,80.8272
1/3/2011,US DOLLAR,80.7961,80.7239,80.8683
1/4/2011,US DOLLAR,80.995,80.8978,81.0922
1/5/2011,US DOLLAR,80.9389,80.8417,81.0361
1/6/2011,US DOLLAR,81.1322,81.0472,81.2172
1/7/2011,US DOLLAR,81.1444,81.0611,81.2278
1/10/2011,US DOLLAR,81.1747,81.0844,81.265
1/11/2011,US DOLLAR,81.2181,81.1361,81.3
1/12/2011,US DOLLAR,81.0708,80.9833,81.1583
1/13/2011,US DOLLAR,80.9417,80.85,81.0333
1/14/2011,US DOLLAR,80.7431,80.6611,80.825
1/17/2011,US DOLLAR,80.9736,80.8917,81.0556
1/18/2011,US DOLLAR,81.0708,80.9833,81.1583
1/19/2011,US DOLLAR,80.9333,80.8389,81.0278
1/20/2011,US DOLLAR,81.0661,80.9778,81.1544
1/21/2011,US DOLLAR,81.0764,80.9972,81.1556
1/24/2011,US DOLLAR,81.0147,80.925,81.1044
1/25/2011,US DOLLAR,81.0217,80.9272,81.1161
1/26/2011,US DOLLAR,81.0031,80.9156,81.0906
1/27/2011,US DOLLAR,80.9986,80.925,81.0722
1/28/2011,US DOLLAR,81.025,80.9472,81.1028
1/31/2011,US DOLLAR,81.2722,81.1806,81.3639
2/1/2011,US DOLLAR,81.1917,81.1,81.2833
2/2/2011,US DOLLAR,81.1014,81.0194,81.1833
2/3/2011,US DOLLAR,81.0667,80.975,81.1583
2/4/2011,US DOLLAR,81.1889,81.0972,81.2806
2/7/2011,US DOLLAR,81.1472,81.0611,81.2333
2/8/2011,US DOLLAR,81.2042,81.1194,81.2889
2/9/2011,US DOLLAR,81.2167,81.125,81.3083
2/10/2011,US DOLLAR,81.2375,81.15,81.325
2/11/2011,US DOLLAR,81.3014,81.2139,81.3889
2/14/2011,US DOLLAR,81.4428,81.3733,81.5122
2/15/2011,US DOLLAR,81.3869,81.3017,81.4722
2/16/2011,US DOLLAR,81.3583,81.2694,81.4472
2/17/2011,US DOLLAR,81.3942,81.3011,81.4872
2/18/2011,US DOLLAR,81.4456,81.3733,81.5178
2/21/2011,US DOLLAR,81.7936,81.7061,81.8811
2/22/2011,US DOLLAR,81.8611,81.7694,81.9528
2/23/2011,US DOLLAR,81.875,81.8,81.95
2/24/2011,US DOLLAR,81.8917,81.8167,81.9667
2/25/2011,US DOLLAR,81.9992,81.9172,82.0811
2/28/2011,US DOLLAR,82.3639,82.2583,82.4694
3/1/2011,US DOLLAR,82.6014,82.5111,82.6917
3/2/2011,US DOLLAR,82.8031,82.7156,82.8906
3/3/2011,US DOLLAR,82.9278,82.8306,83.025
3/4/2011,US DOLLAR,83.0542,82.9722,83.1361
3/7/2011,US DOLLAR,83.0081,82.915,83.1011
3/8/2011,US DOLLAR,83.0833,82.9944,83.1722
3/9/2011,US DOLLAR,83.4667,83.3722,83.5611
3/10/2011,US DOLLAR,84.0447,83.9239,84.1656
3/11/2011,US DOLLAR,84.6569,84.5639,84.75
3/14/2011,US DOLLAR,84.9294,84.8461,85.0128
3/15/2011,US DOLLAR,86.3239,86.235,86.4128
3/16/2011,US DOLLAR,85.8572,85.7833,85.9311
3/17/2011,US DOLLAR,85.8108,85.7233,85.8983
3/18/2011,US DOLLAR,85.0417,84.9611,85.1222
3/21/2011,US DOLLAR,84.5917,84.5056,84.6778
3/22/2011,US DOLLAR,85.1486,85.0611,85.2361
3/23/2011,US DOLLAR,84.7847,84.6944,84.875
3/24/2011,US DOLLAR,84.9931,84.9139,85.0722
3/25/2011,US DOLLAR,84.9444,84.8583,85.0306
3/28/2011,US DOLLAR,84.2944,84.2083,84.3806
3/29/2011,US DOLLAR,83.8206,83.7533,83.8878
3/30/2011,US DOLLAR,83.5511,83.465,83.6372
3/31/2011,US DOLLAR,82.9889,82.9056,83.0722
4/1/2011,US DOLLAR,83.1583,83.0778,83.2389
4/4/2011,US DOLLAR,83.3722,83.2917,83.4528
4/5/2011,US DOLLAR,83.7444,83.65,83.8389
4/6/2011,US DOLLAR,83.7325,83.6367,83.8283
4/7/2011,US DOLLAR,84.7664,84.6772,84.8556
4/8/2011,US DOLLAR,84.2917,84.1972,84.3861
4/11/2011,US DOLLAR,84.1431,84.0556,84.2306
4/12/2011,US DOLLAR,84.2428,84.1622,84.3233
4/13/2011,US DOLLAR,83.9431,83.8639,84.0222
4/14/2011,US DOLLAR,84.0736,83.9722,84.175
4/15/2011,US DOLLAR,84.1472,84.0667,84.2278
4/18/2011,US DOLLAR,84.0056,83.9194,84.0917
4/19/2011,US DOLLAR,83.8417,83.7667,83.9167
4/20/2011,US DOLLAR,83.9181,83.8194,84.0167
4/21/2011,US DOLLAR,83.9828,83.8961,84.0694
4/26/2011,US DOLLAR,83.9278,83.8583,83.9972
4/27/2011,US DOLLAR,83.5708,83.4806,83.6611
4/28/2011,US DOLLAR,83.625,83.55,83.7
4/29/2011,US DOLLAR,83.4194,83.3,83.5389
5/3/2011,US DOLLAR,83.4583,83.3333,83.5833
5/4/2011,US DOLLAR,83.5278,83.4194,83.6361
5/5/2011,US DOLLAR,83.6556,83.5806,83.7306
5/6/2011,US DOLLAR,84.05,83.95,84.15
5/9/2011,US DOLLAR,84.2208,84.1333,84.3083
5/10/2011,US DOLLAR,84.7056,84.5944,84.8167
5/11/2011,US DOLLAR,85.2222,85.1389,85.3056
5/12/2011,US DOLLAR,85.9244,85.8411,86.0078
5/13/2011,US DOLLAR,86.1139,86.025,86.2028
5/16/2011,US DOLLAR,85.9333,85.8583,86.0083
5/17/2011,US DOLLAR,86.2514,86.1583,86.3444
5/18/2011,US DOLLAR,86.5611,86.475,86.6472
5/19/2011,US DOLLAR,87.0486,86.9667,87.1306
5/20/2011,US DOLLAR,86.0261,85.9122,86.14
5/23/2011,US DOLLAR,86.1528,86.0667,86.2389
5/24/2011,US DOLLAR,86.1472,86.0528,86.2417
5/25/2011,US DOLLAR,86.4208,86.3389,86.5028
5/26/2011,US DOLLAR,86.0111,85.9056,86.1167
5/27/2011,US DOLLAR,85.4417,85.3611,85.5222
5/30/2011,US DOLLAR,85.5161,85.4439,85.5883
5/31/2011,US DOLLAR,85.7044,85.6322,85.7767
6/2/2011,US DOLLAR,86.375,86.2889,86.4611
6/3/2011,US DOLLAR,86.7514,86.6583,86.8444
6/6/2011,US DOLLAR,86.8292,86.75,86.9083
6/7/2011,US DOLLAR,87.0422,86.9722,87.1122
6/8/2011,US DOLLAR,87.7219,87.6372,87.8067
6/9/2011,US DOLLAR,87.5569,87.4722,87.6417
6/10/2011,US DOLLAR,87.6625,87.5778,87.7472
6/13/2011,US DOLLAR,88.0931,88.0056,88.1806
6/14/2011,US DOLLAR,89.3708,89.2861,89.4556
6/15/2011,US DOLLAR,89.2361,89.1722,89.3
6/16/2011,US DOLLAR,88.9764,88.6528,89.3
6/17/2011,US DOLLAR,90.0444,89.9278,90.1611
6/20/2011,US DOLLAR,89.8,89.6889,89.9111
6/21/2011,US DOLLAR,90.7333,90.5889,90.8778
6/22/2011,US DOLLAR,91.6556,91.4417,91.8694
6/23/2011,US DOLLAR,90.5597,90.3417,90.7778
6/24/2011,US DOLLAR,90.4486,90.2083,90.6889
6/27/2011,US DOLLAR,90.4625,90.2611,90.6639
6/28/2011,US DOLLAR,90.8278,90.6889,90.9667
6/29/2011,US DOLLAR,90.0236,89.8583,90.1889
6/30/2011,US DOLLAR,89.8639,89.7194,90.0083
7/1/2011,US DOLLAR,89.3597,89.2667,89.4528
7/4/2011,US DOLLAR,88.6856,88.5506,88.8206
7/5/2011,US DOLLAR,88.4514,88.3444,88.5583
7/6/2011,US DOLLAR,88.9694,88.85,89.0889
7/7/2011,US DOLLAR,89.8583,89.7389,89.9778
7/8/2011,US DOLLAR,89.9389,89.8333,90.0444
7/11/2011,US DOLLAR,90.2417,90.1361,90.3472
7/12/2011,US DOLLAR,90.4417,90.325,90.5583
7/13/2011,US DOLLAR,89.6708,89.5333,89.8083
7/14/2011,US DOLLAR,89.475,89.3611,89.5889
7/15/2011,US DOLLAR,89.5833,89.4694,89.6972
7/18/2011,US DOLLAR,89.6847,89.5778,89.7917
7/19/2011,US DOLLAR,90.1861,90.0889,90.2833
7/20/2011,US DOLLAR,90.1681,90.0722,90.2639
7/21/2011,US DOLLAR,90.0583,89.9611,90.1556
7/22/2011,US DOLLAR,89.9611,89.8639,90.0583
7/25/2011,US DOLLAR,90.2878,90.1939,90.3817
7/26/2011,US DOLLAR,90.375,90.2806,90.4694
7/27/2011,US DOLLAR,90.5111,90.425,90.5972
7/28/2011,US DOLLAR,90.8444,90.7333,90.9556
7/29/2011,US DOLLAR,91.1,90.9972,91.2028
8/1/2011,US DOLLAR,90.975,90.875,91.075
8/2/2011,US DOLLAR,91.2111,91.1111,91.3111
8/3/2011,US DOLLAR,91.5847,91.4861,91.6833
8/4/2011,US DOLLAR,91.9361,91.8389,92.0333
8/5/2011,US DOLLAR,92.3528,92.25,92.4556
8/8/2011,US DOLLAR,92.7667,92.6611,92.8722
8/9/2011,US DOLLAR,93.7375,93.6278,93.8472
8/10/2011,US DOLLAR,94.5167,94.4028,94.6306
8/11/2011,US DOLLAR,93.9131,93.7428,94.0833
8/12/2011,US DOLLAR,93.2328,93.0956,93.37
8/15/2011,US DOLLAR,92.7183,92.6061,92.8306
8/16/2011,US DOLLAR,92.85,92.7367,92.9633
8/17/2011,US DOLLAR,93.1431,93.0333,93.2528
8/18/2011,US DOLLAR,93.1361,93.0306,93.2417
8/19/2011,US DOLLAR,92.9028,92.7889,93.0167
8/22/2011,US DOLLAR,93.0097,92.9111,93.1083
8/23/2011,US DOLLAR,92.8056,92.7083,92.9028
8/24/2011,US DOLLAR,92.7306,92.6278,92.8333
8/25/2011,US DOLLAR,92.4042,92.2972,92.5111
8/26/2011,US DOLLAR,92.8931,92.7944,92.9917
8/29/2011,US DOLLAR,92.8489,92.7528,92.945
8/30/2011,US DOLLAR,93.6222,93.5167,93.7278
9/1/2011,US DOLLAR,93.6806,93.5778,93.7833
9/2/2011,US DOLLAR,94.1097,94.0194,94.2
9/5/2011,US DOLLAR,94.4278,94.3306,94.525
9/6/2011,US DOLLAR,94.7722,94.6722,94.8722
9/7/2011,US DOLLAR,93.4597,93.2389,93.6806
9/8/2011,US DOLLAR,93.9903,93.8361,94.1444
9/9/2011,US DOLLAR,93.7083,93.5583,93.8583
9/12/2011,US DOLLAR,94.1111,93.9778,94.2444
9/13/2011,US DOLLAR,95.4306,95.3278,95.5333
9/14/2011,US DOLLAR,94.7819,94.6528,94.9111
9/15/2011,US DOLLAR,94.9708,94.8056,95.1361
9/16/2011,US DOLLAR,94.8056,94.6667,94.9444
9/19/2011,US DOLLAR,95.1928,95.0567,95.3289
9/20/2011,US DOLLAR,95.8361,95.7083,95.9639
9/21/2011,US DOLLAR,96.0278,95.9111,96.1444
9/22/2011,US DOLLAR,97.5806,97.3389,97.8222
9/23/2011,US DOLLAR,98.8944,98.6972,99.0917
9/26/2011,US DOLLAR,99.0556,98.8833,99.2278
9/27/2011,US DOLLAR,101.949,101.8,102.097
9/28/2011,US DOLLAR,102.011,101.814,102.208
9/29/2011,US DOLLAR,101.232,101.003,101.461
9/30/2011,US DOLLAR,99.8319,99.6861,99.9778
10/3/2011,US DOLLAR,100.479,100.292,100.667
10/4/2011,US DOLLAR,101.674,101.472,101.875
10/5/2011,US DOLLAR,101.715,101.378,102.053
10/6/2011,US DOLLAR,100.949,100.75,101.147
10/7/2011,US DOLLAR,101.947,101.786,102.108
10/10/2011,US DOLLAR,102.811,102.572,103.05
10/11/2011,US DOLLAR,103.908,103.692,104.125
10/12/2011,US DOLLAR,105.961,105.711,106.211
10/13/2011,US DOLLAR,104.01,103.806,104.214
10/14/2011,US DOLLAR,101.426,101.114,101.739
10/17/2011,US DOLLAR,100.512,100.322,100.703
10/18/2011,US DOLLAR,99.1861,99.0306,99.3417
10/19/2011,US DOLLAR,99.5181,99.3722,99.6639
10/21/2011,US DOLLAR,99.7014,99.5028,99.9
10/24/2011,US DOLLAR,100.117,99.9,100.333
10/25/2011,US DOLLAR,100.596,100.3,100.892
10/26/2011,US DOLLAR,101.443,101.072,101.814
10/27/2011,US DOLLAR,100.632,100.369,100.894
10/28/2011,US DOLLAR,99.0319,98.6972,99.3667
10/31/2011,US DOLLAR,99.7783,99.4672,100.089
